;Flying Cloud;Миннеаполис;США;44.827467;-93.458575
;Cuxhaven/Nordholz;;Германия;53.883333333333;08.июл
;Leonardo da Vinci International (Fiumicino);Рим;Италия;41.804475;12.250797
;Butts AAF;Колорадо Спрингз;США;38.678389;-104.756571
;Firing Center AAF;Якима;США;46.666516;-120.453953
;Municipal;;США;34.941998;-90.774966
;Bringeland;Форде;Норвегия;61.391111;5.756944
;Lamentin;;Мартиника;14.592222;-60.996389
Фридрихсхафен;Friedrichshafen;Фридрихшафен;Германия;47.671317;9.511486
;Frederick Municipal;;США;39.417583;-77.374306
;Municipal;;США;34.352096;-98.983909
Бандунду;Bandundu;Бандунду;Заир;-3.311319;17.381683
;Findlay;;США;41.012028;-83.668611
;Fetlar;;Великобритания;60.600;-0.867
Санфебагар;Sanfebagar;Санфебагар;Непал;29.233;81.217
;Feira De Santana;;Бразилия;-12.25;-38.95
Фергана;Fergana;Фергана;Узбекистан;40.358761;71.745022
;Feijo;;Бразилия;-7;-36.016666666667
;Ferkessedougou;;"Кот д&#039;Ивуар";9.600;-5.200
;Fuerstenfeldbruck;;Германия;48.205667;11.267000
;Fernando De Noronha;;Бразилия;-3.854928;-32.423336
;Albertus;;США;42.246159;-89.581987
Фергусонс-Галф;Fergusons Gulf;Фергусонс-Галф;Канада;62.05;-93.333333333333
Сан Фернандо;San Fernando;Сан Фернандо;Сальвадор;38.194943;-90.385426
;Municipal;;США;41.449141;-96.520220
;Warren AFB;Чейнни;США;41.133315;-104.867192
;Sais;Фес;Марокко;33.927261;-4.977958
;First Flight;;США;36.018223;-75.671287
;RAF Station;;Великобритания;51.682167;-1.790028
;Municipal;;США;41.055750;-91.980889
;Fergus Falls;;США;46.284389;-96.156694
;Patterson Afb;;США;39.825968;-84.046102
;Capital City;;США;38.181954;-84.906113
Футалеуфу;Futaleufu;Футалеуфу;Чили;-43.189167;-71.850278
;Fderik;;Мавритания;22.667;-12.733
;Fagali I;;Самоа;-13.848694;-171.740472
Фокс Гласиер;Fox Glacier;Фокс Гласиер;Новая Зеландия;-43.463056;169.999722
Фенгерола;Fuengirola;Фенгерола;Испания;36.533333333333;-4.6166666666667
Фангатау;Fangatau;Фангатау;Французская Полинезия;-15.820000;-140.885833
;Municipal;;США;31.588472;-110.344389
Факахина;Fakahina;Факахина;Французская Полинезия;-15.992222;-140.164722
;Fire Cove;;США;55.777777777778;-131.5375
;Elizabeth Field;;США;41.251308;-72.031611
Фейр-Айсл;Fair Isle;Фейр-Айсл;Великобритания;59.536111;-1.626111
Фриа;Fria;Фриа;Гвинея;10.350556;-13.569167
;Finke;;Австралия;-25.594722;134.583333
;Municipal;;США;38.958139;-112.363139
Финшхафен;Finschhafen;Финшхафен;Папуа - Новая Гвинея;-6.617;147.850
;Five Finger;;США;57.269936;-133.631451
;Fitzroy Crossing;;Австралия;-18.181944;125.558611
;Fujairah Intl;;ОАЭ;25.112225;56.323964
;Soellingen;Карлсруэ;Германия;48.779353;8.080500
;Sculthorp RAF;;Великобритания;52.833333333333;-0.83333333333333
;Kisangani;;Демократическая республика Конго;0.481639;25.337973
Фукуи;Fukui;Фукуи;Япония;36.142847;136.223922
;Chess-Lambertin;;США;41.377874;-79.860362
;Municipal;;США;36.698087;-76.903802
;Fak Fak;;Индонезия;-2.920192;132.267031
;Fukushima Airport;Фукушима;Япония;37.227431;140.430678
Капитолио;Capitolio;Флоренсиа;Колумбия;1.588989;-75.563875
Кангапара;Cangapara;;Бразилия;-6.846389;-43.077289
Фоллз-Крик;Falls Creek;Фоллз-Крик;Австралия;-34.983;150.600
;Fond Du Lac;;США;43.771167;-88.488417
;Fort Lee AAF;Петерсбург;Нидерланды;37.241816;-77.343036
;Schaferhaus;Фленсбург;Германия;54.771772;9.378214
;Pulliam Field;;США;35.140306;-111.669250
;Flotta;;Великобритания;58.825833;-3.142778
;Flateyri;;Исландия;65.983;-23.700
;Falls Bay;;США;60.0325;-148.00833333333
;Fort Lauderdale/Hollywood International;Форт Лодердейл;США;26.072583;-80.152750
Филадельфия;Filadelfia;Филадельфия;Парагвай;-22.359444;-60.053611
;Hercilio Luz;Флорианополис;Бразилия;-27.670489;-48.547181
Флоренция;Florence;Флоренция;США;34.185361;-79.723889
;Flippin;;США;36.290894;-92.590253
Перетола;Peretola;Флоренция;Италия;43.809953;11.205100
;Flinders Island;;Австралия;-40.090278;147.993333
;Flat;;США;62.452649;-157.989070
;Flushing;Нью-Йорк;США;40.779268;-73.832912
;Sherman AAF;;США;39.368332;-94.914686
Санта-Круз;Santa Cruz;;Португалия;39.455272;-31.131361
;Municipal;;США;39.499083;-118.748750
;Finley;;Австралия;-35.658611;145.561667
;El Pucu;Формоса;Аргентина;-26.212722;-58.228111
;Five Mile;;США;65.927043;-149.840078
;Tipton AAF;;Гаити;39.085387;-76.759414
;Flamingo;;Коста-Рика;10.433;-85.783
;Otis AFB;Фолмаут;США;41.659130;-70.522814
Калемие;Kalemie;Калемие;Демократическая республика Конго;-5.875556;29.250000
;Municipal;;США;36.741250;-108.229944
;Greven;;Германия;52.134642;7.684831
;Municipal;;США;40.659108;-91.327747
;Page Field;Форт Майерс;США;26.586611;-81.863250
;Lungi International;;Сьерра-Леоне;8.616444;-13.195489
;Neubrandenburg;;Германия;53.602;13.306
;Madeira;;Португалия;32.697889;-16.774453
Фейн;Fane;Фейн;Папуа - Новая Гвинея;-8.550;147.083
Фада-Нгурма;Fada Ngourma;Фада-Нгурма;Буркина-Фасо;12.040556;0.364167
Финча;Fincha;Финча;Эфиопия;9.583;37.350
;Garons;Ним;Франция;43.757500;4.416389
;Sunan International;Пхеньян;Северная Корея;39.224061;125.670150
;Fin Creek;;США;69.5;-147.58333333333
;Municipal Airport;;США;40.451827;-105.011336
;SPB;;США;58.254386;-134.897907
;Bishop International Airport;Флинт;США;42.965417;-83.743667
;Foula;;Великобритания;60.121;-2.052
;Fort Bragg;;США;39.474333;-123.795571
Фучжоу;Fuzhou;Фучжоу;Китай;25.935064;119.663272
;Fort Dodge Regional;;США;42.551194;-94.191833
;Forbes Field;;США;38.950944;-95.663611
;Gino Lisa;Фоджия;Италия;41.432917;15.535028
;Suffolk County;;США;40.843655;-72.631789
Фумбан;Foumban;Фумбан;Камерун;5.636919;10.750817
;Fortuna;;Гаити;10.474444;-84.581667
Нумфоор;Numfoor;Нумфоор;Индонезия;-0.936325;134.871889
;Morris AAF;Форест Парк;США;0;0
;Pinto Martins;Форталеса;Бразилия;-3.776283;-38.532556
;Forrest;;Австралия;-30.838056;128.115000
;Forster;;Австралия;-32.201943;152.481389
Фугаму;Fougamou;Фугаму;Габон;-1.283;10.617
;Fox;;США;64.85;-147.76666666667
Фойя;Foya;Фойя;Либерия;8.367;-10.217
;St Lucie County;;США;27.497479;-80.372632
;Perry-Foley;;США;30.069278;-83.580583
;Frankfurt International Airport (rhein-main);Франкфурт-на-Майне;Германия;50.026421;8.543125
;Forbes;;Австралия;-33.363611;147.935000
Франка;Franca;Франка;Бразилия;-20.592214;-47.382925
;Friday Harbor;;США;48.521972;-123.024361
Фера-Айленд;Fera Island;Фера-Айленд;Соломоновы острова;-8.107500;159.577222
;Rhein-Main AFB;Франкфурт-на-Майне;Германия;52.040333;11.202833
;Republic Field;;США;40.728778;-73.413417
;Municipal;;США;38.506222;-86.636944
;Marshall AAF;;США;39.052641;-96.764488
Фреюс;Frejus;Фрехус;Франция;43.416666666667;6.7333333333333
;Fregate Is;;Сейшельские о-ва;-4.583;55.950
;Luigi Ridolfi;Форли;Италия;44.194753;12.070094
;Fairmont;;США;43.643944;-94.415611
;Bryant AAF;;Гаити;61.262508;-149.654704
Флора;Flora;Флоро;Норвегия;61.583611;5.024722
;Fresh Water Bay;;США;57.845833333333;-135.025
Ферамин;Feramin;Ферамин;Папуа - Новая Гвинея;-5.200;141.700
;Front Royal-Warren County;;США;38.917538;-78.253383
Санта-Элена;Santa Elena;Флорес;Гватемала;16.913819;-89.866383
Фрутильяр;Frutillar;Фрутильяр;Боливия;-41.117;-73.050
Манас;Manas;Бишкек;Кыргызстан;43.061306;74.477556
Франсистаун;Francistown;Франсистаун;Ботсвана;-21.159597;27.474525
;Fryeburg;;США;43.991145;-70.947874
;Fritzlar Airbase;;Германия;51.115;9.286
;Sud Corse;;Франция;41.502222;9.096667
;Joe Foss Field Airport;;США;43.582013;-96.741914
;Henry Post AAF;;США;34.649833;-98.402167
;Municipal;;США;37.798361;-94.769361
;Fossil Downs;;Австралия;-18.200;125.750
;Regional;;США;35.336583;-94.367444
;Haley AAF;;Гаити;19.833333333333;-72.5
;Saint-pierre Pointe-blanche;;Сен-Пьер и Микелон;46.763056;-56.174167
;Kinloss;Форрес;Великобритания;57.649386;-3.560636
;Pecos County;;США;30.915250;-102.912778
;Fort Sumner;;США;34.483399;-104.217197
;Futuna Airport;Футуна-Айленд;Австралия;-19.516389;170.231944
;El Calafate;;Аргентина;-50.280322;-72.053103
Фитута;Fitiuta;Фитута;Американское Самоа;-14.216110;-169.423549
;Godman AAF;;США;37.907065;-85.972034
;Fortuna Ledge;;США;61.866666666667;-162.03333333333
;Marillac;Форт-Дофин;Мадагаскар;-25.038056;46.956111
;Meacham Field;Форт Уорт;США;32.819778;-97.362444
;Owando;;Конго;-0.531350;15.950094
;Fulton County;Атланта;США;33.779139;-84.521361
Фуллборн;Fulleborn;Фуллборн;Папуа - Новая Гвинея;-6.150;150.617
;Sui Fen He;;Китай;0;0
Фуэртевентура;Fuerteventura;;Испания;28.452717;-13.863761
Фуан;Fuyang;Фуан;Китай;32.881667;115.733889
Фуку;Fukue;Фуку;Япония;32.666269;128.832808
Фукуока;Fukuoka;Фукуока;Япония;33.585942;130.450685
;Municipal;;США;33.872014;-117.979784
Фума;Fuma;Фума;Папуа - Новая Гвинея;-6.383;142.433
;International;;Тувалу;-8.525000;179.196389
Фушань;Fuoshan;Фушань;Китай;23.083333;113.070833
Футуна-Айленд;Futuna Island;Футуна-Айленд;Вануату;-14.311389;-178.066111
;Flora Valey;;Австралия;-18.333333333333;128
;Forrest River Airport;;Австралия;-15.3;128.06666666667
;Municipal/Baer Field;Форт Уэйн;США;40.978472;-85.195167
;Fort Worth NAS Jrb/Carswell Field;;США;32.769185;-97.441533
;Farewell;;США;62.506612;-153.893619
;Heliport;Форт-Вильям;Великобритания;56.817;-5.117
;Executive;Форт Лодердейл;США;26.197279;-80.170706
;Flaxman Island;;США;70.216666666667;-146
;Cuamba;;Мозамбик;-14.817499;36.528333
;Municipal;;США;43.234757;-93.624104
;Municipal;Файетвилл;США;35.059694;-86.564000
Фуюнь;Fuyun;Фуюнь;Китай;47.000;89.500
Файя;Faya;Файя;Чад;17.917053;19.111078
;Fort Yukon;;США;66.571490;-145.250417
;Municipal (Drake Fld);Файетвилл;США;36.005095;-94.170057
Филтон;Filton;Бристоль;Великобритания;51.519444;-2.590833
Гуамал;Guamal;Гуамал;Колумбия;9.167;-74.200
;Gabbs;;США;38.924091;-117.959007
Грация;Gracias;Грация;Гондурас;14.583;-88.583
;Municipal;;США;33.972649;-86.089083
Габес;Gabes;Габес;Тунис;33.876919;10.103333
Гафса;Gafsa;Гафса;Тунис;34.422022;8.822503
;Gage;;США;36.295539;-99.776424
;Gayndah;;Австралия;-25.614444;151.619444
;Montgomery County;;США;39.168333;-77.166000
;Junmachi;Ямагата;Япония;38.411894;140.371331
;Gakona;;США;62.3;-145.3
;Galena;;США;64.736166;-156.937389
;Gambell;;США;63.766766;-171.732824
;Gan Airport;Ген-Айленд;Мальдивы;-0.693342;73.155644
;Los Canos;Гуантанамо;Куба;20.085419;-75.158328
Гусап;Gusap;Гусап;Папуа - Новая Гвинея;-6.050;145.950
Гао;Gao;Гао;Мали;16.248432;-0.005456
Гарайна;Garaina;Гарайна;Папуа - Новая Гвинея;-7.867;147.133
Гарисса;Garissa;Гарисса;Кения;-0.463508;39.648297
;Tallard;Гап;Франция;44.455000;6.037778
;Borjhar;;Индия;26.106092;91.585939
Гаг-Айленд;Gag Island;Гаг-Айленд;Индонезия;-0.400556;129.895277
Ганго;Gangaw;Ганго;Мьянма;22.174722;94.134444
Гамба;Gamba;Гамба;Габон;-2.767;9.983
Гайя;Gaya;Гайя;Индия;24.744308;84.951175
;Guasopa;;Папуа - Новая Гвинея;-9.225556;152.944167
Биг-Бей;Big Bay;Биг-Бей;Вануату;-15.183;166.900
Гара-Джебилет;Gara Djebilet;Гара-Джебилет;Мавритания;26.150;-7.350
Гасуке;Gasuke;Гасуке;Папуа - Новая Гвинея;-6.117;141.750
;Great Bend;;США;38.344250;-98.859194
;Sir Seretse Khama International;Габороне;Ботсвана;-24.555225;25.918208
Негарбо;Negarbo;Негарбо;Папуа - Новая Гвинея;-6.583;144.667
;Galesburg;;США;40.938000;-90.431139
;Galbraith Lake;;США;68.479667;-149.489917
;Auxiliary Airfield;;Багамские острова;26.631944444444;-78.359166666667
;Les Bases;Мари-Галанте;Гваделупа;15.868611;-61.272222
Гбангбаток;Gbangbatok;Гбангбаток;Сьерра-Леоне;7.812500;-12.377778
;Goulburn Island;;Австралия;-11.650556;133.375000
Гарбахари;Garbaharey;Гарбахари;Эфиопия;3.322778;42.213056
Сан Джованни Ротондо;San Giovanni Rotondo;Сан Джованни Ротондо;Италия;32.887546;-112.719885
;Baltimore Greenbelt T;Балтимор;США;39.183;-76.683
;Gamboola;;Австралия;-16.543;143.670
;Muharraq;;Бахрейн;26.257222222222;50.611944444444
;Walter J. Koladza Airport;;США;42.184214;-73.403241
Порт-Фицрой;Port Fitzroy;Порт-Фицрой;Новая Зеландия;-36.183333333333;175.33333333333
;Gorgan;;Иран;36.909381;54.401339
;Khashm El Girba;;Судан;14.925;35.878
;Gibb River;;Австралия;-16.418889;126.446111
Грейт-Барьер-Айленд;Great Barrier Island;Грейт-Барьер-Айленд;Новая Зеландия;-36.241389;175.471944
;Guacamaya;;Колумбия;2.283;-74.950
;Campbell County;Жилетте;США;44.348917;-105.539361
;Gachsaran;;Иран;30.337567;50.827964
Гернси;Guernsey;Гернси;Гернси;49.434956;-2.601969
;Grand Central;Йоханнесбург;ЮАР;-25.986267;28.140061
;Garden City Municipal Airport;;США;37.927528;-100.724417
;Owen Roberts International;;Каймановы острова;19.292778;-81.357750
;National Park;;США;35.952361;-112.146972
;Gravatai;;Бразилия;-29.95;-50.983333333333
;Municipal;;США;36.192991;-82.815070
Гунда;Gounda;Гунда;Центральноафриканская Республика;9.317;21.183
;Donaldson Center;;США;34.758319;-82.376415
;Gordon Downs;;Австралия;-18.678056;128.591667
;Gode/Iddidole;;Эфиопия;5.935128;43.578567
Магдагачи;Magdagachi;Магдагачи;Россия;53.473333;125.795000
;Golden Horn Lodge SPB;;США;59.747039;-158.874728
Гордил;Gordil;Гордил;Центральноафриканская Республика;9.733;21.583
Гандаджика;Gandajika;Гандаджика;Демократическая республика Конго;-6.733;23.950
;Miguel Hidalgo International Airport;Гуадалахара;Мексика;20.521800;-103.311167
;Municipal;;США;42.549866;-72.016022
;Lech Walesa;Гданьск;Польша;54.377569;18.466222
;Vare Maria;;Венесуэла;7.211081;-70.756450
Гуадалупе;Guadalupe;Гуадалупе;Бразилия;-6.782221;-43.582222
Гондэр;Gondar;Гондэр;Эфиопия;12.519900;37.434047
;Grand Turk Is;;Теркс и Кайкос;21.444544;-71.142344
;Dawson Community;;США;47.138719;-104.807198
;Gladwin;;США;43.970583;-84.474972
Сокол;Sokol;Магадан;Россия;59.910989;150.720439
Геленджик;Gelendzik;Геленджик;Россия;44.570278;38.012222
;Magenta;;Новая Каледония;-22.258333;166.472778
Гебе;Gebe;Гебе;Индонезия;-0.078889;129.457777
Геситкале;Gecitkale;Геситкале;Кипр;35.235833;33.719722
;Sussex County;;США;38.687884;-75.358348
;George Town;;Австралия;-41.079167;146.838889
;Geva Airstrip;Жева-Эйрстрип;Центральноафриканская Республика;-7.575833;156.596944
;Spokane International;Спокане;США;47.619028;-117.535222
;Green Islands;;Папуа - Новая Гвинея;-4.499167;154.225556
;Ganes Creek;;США;62.983333333333;-156.5
;Sepe Tiaraju;;Бразилия;-28.281683;-54.169139
;Oslo - Gardermoen Airport;Осло;Норвегия;60.2;11.083333333333
;Rafael Cabrera;Нуэва-Герона;Куба;21.834689;-82.783819
;General Santos International;Женерал-Сантос;Филиппины;6.106439;125.235300
;Geraldton;;Австралия;-28.796111;114.707500
Галливаре;Gallivare;Галливаре;Швеция;67.132408;20.814636
;Gewoia;;Папуа - Новая Гвинея;-9.183;148.483
Гелонг;Geelong;Гелонг;Австралия;-38.225278;144.333056
;South Big Horn County;;США;44.516818;-108.082825
;Malmstrom AFB;;США;47.504667;-111.187333
;Togiak Fish;;США;-0.33333333333333;122
;Pope Field;;Гайана;39.790321;-85.736089
;Grenfell;;Австралия;-33.896944;148.155278
;Griffith;;Австралия;-34.250833;146.067222
;Grand Forks;;США;47.947267;-97.173781
;Warren County;;США;43.341222;-73.610306
;Grafton;;Австралия;-29.759444;153.030000
Бартика;Bartica;Бартика;Гайана;6.417;-58.583
Гранвиль;Granville;Гранвиль;Франция;48.882875;-1.563831
Грутфонтейн;Grootfontein;Грутфонтейн;Намибия;-19.602167;18.122667
Лумбала;Lumbala;Лумбала;Ангола;-14.106;21.450
;Gregory Downs;;Австралия;-18.629;139.234
;Georgetown;;США;33.311402;-79.320314
;Kilgore;;США;32.384014;-94.711487
Жилгал;Gilgal;Жилгал;Колумбия;8.333;-77.083
;Gagnoa;;"Кот д&#039;Ивуар";6.103333;-5.986944
;Guiglo;;"Кот д&#039;Ивуар";6.524992;-7.478611
;Garoe;;Эфиопия;8.400;48.483
;Gobernador Gregores;;Аргентина;-48.782778;-70.149167
;Exuma International;;Багамские острова;23.562631;-75.877958
;International;;США;48.212500;-106.614722
;Noumerate;;Алжир;32.381667;3.799444
;Governors Harbour;;Багамские острова;25.284706;-76.331011
;Great Harbour;;Багамские острова;25.738331;-77.840114
Гимби;Ghimbi;Гимби;Эфиопия;9.183;35.800
Гарахин;Garachine;Гарахин;Панама;8.067;-78.367
;Giebelstadt;;Германия;49.266666666667;7.5166666666667
Гуш-Катиф;Gush Katif;Гуш-Катиф;Израиль;31.083;35.300
;Municipal;;США;35.837427;-87.445375
Гуанчжань;Guanghan;Гуанчжань;Китай;30.948056;104.329722
Гат;Ghat;Гат;Ливия;25.145564;10.142647
Гуалегуайчу;Gualeguaychu;Гуалегуайчу;Аргентина;-33.010278;-58.613056
;North Front;Гибралтар;Гибралтар;36.151219;-5.349664
;Boigu Island;;Папуа - Новая Гвинея;-9.233333;142.218333
;Gitega;;Бурунди;-3.433;29.917
;Gilbert Field;;США;28.062917;-81.753306
;Galeгo–antonio Carlos Jobim International Airport;;Бразилия;-22.808903;-43.243647
Сигуири;Siguiri;Сигуири;Гвинея;11.399444;-9.188056
Гилгит;Gilgit;Гилгит;Пакистан;35.918786;74.333644
Миеле-Мимбале;Miele Mimbale;Миеле-Мимбале;Габон;-0.067;11.350
;Girardot;;Колумбия;4.276244;-74.795814
Гисборн;Gisborne;Гизборн;Новая Зеландия;-38.663333;177.978333
Гейта;Geita;Гейта;Танзания;-2.867;32.167
;Sigiriya Slaf Base;Сигирия;Шри-Ланка;июл.95;80.75
;Giyani;;Египет;-23.283889;30.650278
;Jazan;;Саудовская Аравия;16.901111;42.585833
;Guanaja;;Гондурас;16.445367;-85.906611
;Jijel;;Алжир;36.794444;5.873611
;Guajara-Mirim;;Бразилия;-10.786375;-65.284791
;Gjogur;;Исландия;65.995278;-21.326944
;Walker Field;Гранд Джанкшн;США;39.122412;-108.526735
Горока;Goroka;Горока;Папуа - Новая Гвинея;-6.081689;145.391881
Гайленкирхен;Geilenkirchen;Гайленкирхен;Германия;50.961;6.042
Горкха;Gorkha;Горкха;Непал;28.050;84.483
;Great Keppel Island;;Австралия;-23.186;150.943
;Gulkana;;США;62.154944;-145.454333
Конгобумба;Kongoboumba;Конгобумба;Габон;-0.083;11.467
Гатлинбург;Gatlinburg;Гатлинбург;США;35.857759;-83.528705
;Glasgow International;;Великобритания;55.871944;-4.433056
Гелади;Geladi;Гелади;Эфиопия;6.984444;46.421389
;Renner Field;;США;39.370622;-101.698992
;Municipal;;Франция;33.652194;-97.197278
Голфито;Golfito;Голфито;Коста-Рика;8.653775;-83.180544
;Glengyle;;Австралия;-24.799444;139.596944
;Greenville;;США;33.482881;-90.985614
;Glen Innes;;Австралия;-29.675000;151.689444
Галкайо;Galcaio;Галкайо;Эфиопия;6.780833;47.454722
;Klanten Arpt;Гол;Норвегия;60.791389;9.050556
Гленормистон;Glenormiston;Гленормистон;Австралия;-22.883;138.817
Гулимим;Goulimime;Гулимим;Марокко;29.026667;-10.050278
;Gloucestershire;Глучестер;Великобритания;51.894167;-2.167222
Гулгубип;Gulgubip;Гулгубип;Папуа - Новая Гвинея;-5.283;141.517
;Glennallen;;США;62.116666666667;-145.55
;Otsego County;;США;45.013639;-84.703583
;Scholes Field;Гелвстон;США;29.265333;-94.860417
Гледстоун;Gladstone;Гледстоун;Австралия;-23.869722;151.222778
;Golovin;;США;64.550455;-163.007170
;Municipal;;США;37.031778;-85.953750
Галела;Galela;Галела;Индонезия;1.838333;127.786389
;Goldsworthy;;Австралия;-20.333;119.500
;Gilze-Rijen;Бреда;Нидерланды;51.567389;4.931833
;Gemena;;Демократическая республика Конго;3.235369;19.771258
Гамбела;Gambela;Гамбела;Эфиопия;8.128764;34.563131
Герима;Guerima;Герима;Колумбия;3.633;-71.167
Гомель;Gomel;Гомель;Беларусь;52.527022;31.016692
Гасмата-Айленд;Gasmata Island;Гасмата-Айленд;Папуа - Новая Гвинея;-6.271111;150.330556
Гамбома;Gamboma;Гамбома;Конго;-1.867;15.867
Греймауз;Greymouth;Греймауз;Новая Зеландия;-42.461667;171.190000
;Gambier Is;;Французская Полинезия;-23.083333;-134.883333
Гимараес;Guimaraes;Гимараес;Бразилия;-2.100277;-44.617222
;Granite Mountain;;США;65.402133;-161.281475
;Greenville Downtown;;США;34.847944;-82.350000
Моньюмент Вэлли;Monument Valley;;Папуа - Новая Гвинея;37.016667;-110.200685
Райндален;Rheindahlen;Райндален;Германия;51.15;6.3666666666667
;La Gomera;;Испания;28.029625;-17.214600
Гродно;Grodna;Гродно;Беларусь;53.601967;24.053758
;Grenoble-isere Airport (St Geoirs);Гренобль;Франция;45.363056;5.332778
;Point Salines International;;Гренада;12.004167;-61.788056
Гент;Ghent;Гент;Бельгия;51.050;3.717
;Gooding;;США;42.917167;-114.765167
Грин-Айленд;Green Island;Грин Айленд;Тайвань;22.673853;121.466481
;Guanambi;;Бразилия;-14.208167;-42.746083
Гиннир;Ghinnir;Гиннир;Эфиопия;7.150;40.717
Хенераль-Рока;General Roca;Хенераль-Рока;Аргентина;-39.000672;-67.620514
;Binaka;Гунунгситоли;Индонезия;1.166381;97.704681
Милан;Milan;;США;35.167278;-107.902056
;Goodnews Bay;;США;59.117417;-161.577444
;Gainesville Regional;;США;29.690056;-82.271778
Ганзи;Ghanzi;Ганзи;Ботсвана;-21.692778;21.657500
;Cristoforo Colombo;;Италия;44.413333;8.837500
Гоба;Goba;Гоба;Эфиопия;7.017;40.000
Гора;Gora;Гора;Папуа - Новая Гвинея;-9.000;148.233
;Gonalia;;Папуа - Новая Гвинея;-5.533;151.567
;Goodfellow AFB;;Италия;43.816666666667;12.авг
;Gobabis;;Намибия;-22.504719;18.974722
;Nuuk;;Гренландия;64.190922;-51.678064
;Dabolim;Гоа;Индия;15.380833;73.831422
Стригино;Strigino;Нижний Новгород;Россия;56.230119;43.784042
;Guthrie;;США;35.851250;-97.416083
;State;;США;42.415298;-124.424922
Гома;Goma;Гома;Демократическая республика Конго;-1.670814;29.238464
;New London;;США;41.330056;-72.045139
;Goondiwindi;;Австралия;-28.521389;150.320278
Горахпур;Gorakhpur;Горахпур;Индия;26.739708;83.449708
Голмуд;Golmud;Голмуд;Китай;36.400000;94.786111
Гор;Gore;Гор;Эфиопия;8.167;35.550
;Gosford;;Австралия;-33.433;151.350
;Landvetter;Готенбург;Швеция;57.662836;12.279819
Гаруа;Garoua;Гаруа;Камерун;9.335892;13.370103
;Nhulunbuy;;Австралия;-12.269444;136.818333
;Amparai;Гал-Ойя;Шри-Ланка;7.337081;81.625881
;Gorna Oriahovitsa;;Болгария;43.151444;25.712889
;Araxos Airport;Патрас;Греция;38.151111;21.425556
;Tancredo Thomaz Faria;;Бразилия;-25.387461;-51.520172
Гуапи;Guapi;Гуапи;Колумбия;2.570133;-77.898600
Гуапайлз;Guapiles;Гуапайлз;Коста-Рика;10.217;-83.800
;Garden Point;;Австралия;-11.402500;130.421944
Хенераль-Пико;General Pico;Хенераль-Пико;Аргентина;-35.696183;-63.758286
;Baltra;;Эквадор;-0.453758;-90.265914
;Gulfport-Biloxi International;;США;30.407269;-89.070097
;Grand Rapids;;США;47.209283;-93.509944
;RAF Station;;Великобритания;55.783333333333;-6.4666666666667
;Galion;;США;40.753389;-82.723806
Гамарра;Gamarra;Гамарра;Колумбия;8.233;-73.567
;Austin-straubel Field;Грин Бэй;США;44.484639;-88.129722
Гранд-Цесс;Grand Cess;Гранд-Цесс;Либерия;4.567;-8.217
;Greenwood;;США;34.248722;-82.159083
;Municipal;;США;38.836158;-89.378411
;Gray Aaf;Такома;США;47.079222;-122.580778
Гардез;Gardez;Гардез;Афганистан;33.631661;69.239172
Гаруахи;Garuahi;Гаруахи;Папуа - Новая Гвинея;-10.217;150.467
;Grand Island;;США;40.967543;-98.309639
Джордж;George;Джордж;ЮАР;-34.005553;22.378889
;Gray Aaf;;США;31.067250;-97.828917
Гараса;Garasa;Гараса;Папуа - Новая Гвинея;-7.950;147.183
;Devils Track;;США;47.838333;-90.382944
;Gordon;;США;42.805972;-102.175250
;Girona-Costa Brava;Герона;Испания;41.900969;2.760547
;Gurupi;;Бразилия;-11.739625;-49.132186
;Eelde;Гронинген;Нидерланды;53.119720;6.579444
;Kent County Intl;;США;42.880833;-85.522806
;Baccarini;Гроссето;Италия;42.759747;11.071897
Гуджрат;Gujrat;Гуджрат;Пакистан;32.567;74.083
;Guarulhos Intl;Сао Паоло;Бразилия;-23.432075;-46.469511
Грозный;Groznyj;Грозный;Россия;43.388056;45.699444
;Graciosa Island;;Португалия;39.092169;-28.029847
Гранада;Granada;Гранада;Испания;37.188731;-3.777356
Гримси;Grimsey;Гримси;Исландия;66.554722;-18.017500
;Thalerhof;Грац;Австрия;46.991067;15.439628
;Long Pasia;;Малайзия;4.409444;115.718889
;Seymour Johnson AFB;;США;35.339385;-77.960592
;Gascoyne Junction;;Австралия;-25.054444;115.202500
;Gothenburg City Airport;Готенбург;Швеция;57.774722;11.870372
;Goshen;;США;41.526264;-85.794162
Гуадалканал;Guadalcanal;Гуадалканал;Соломоновы острова;-9.533;160.200
;Taltheilei Narrows;;Канада;62.595833333333;111.54166666667
;Gheshm;;Иран;26.754639;55.902353
;Mount Gunson;;Австралия;-31.459722;137.173889
;Piedmont Triad Intl;;США;36.101326;-79.941123
;"Greenville Spartanbur Int&#039;l Airport";;США;34.895667;-82.218861
;Shark Elowainat;;Египет;22.585672;28.716642
Гардо;Gardo;Гардо;Эфиопия;9.543056;49.117778
;Sabi Sabi;;ЮАР;-25.083;30.783
;Gustavus Arpt;;США;58.425278;-135.707417
Гедарев;Gedaref;Гедарев;Судан;14.133;35.317
;Binbrook;Гримсби;Великобритания;53.446667;-0.210000
;Gatokae Aerodrom;;Соломоновы острова;-8.750;158.200
Гентинг;Genting;Гентинг;Малайзия;3.700;98.167
;Green Turtle;;Багамские острова;26.783;-77.333
;Alyangula;;Австралия;-13.975000;136.460000
;International;;США;47.482654;-111.370610
;Municipal;;США;45.798065;-92.664349
Гюттин;Guettin;Гюттин;Германия;54.383333;13.325278
